conversion_id,user_id,order_id,converted_at,order_value_usd,dma_code
23841aca-8302-47a7-8842-36937a51ff77,USR_10983,ORD_100455,2026-06-14 05:00:00,246.32,DMA_149_TUCSON
0c7f043e-d1eb-49fe-8a1e-d36e4cbb45f5,USR_10986,ORD_100456,2026-02-15 01:00:00,50.56,DMA_122_SACRAMENTO
0936c905-fc89-4439-bd0f-b5161db92a68,USR_10987,ORD_100457,2026-04-30 21:27:00,88.63,DMA_123_PITTSBURGH
8f02a047-16dc-4cdd-b61e-04a1ba01c046,USR_10988,ORD_100458,2026-04-25 11:00:00,239.14,DMA_146_ROCHESTER
74ef5643-b34d-47e2-8ae8-0cf8406cccc6,USR_10989,ORD_100459,2026-06-15 08:46:00,49.86,DMA_102_CHICAGO
171abd5a-0825-48f6-9a80-62d2850452e9,USR_10990,ORD_100460,2026-04-22 05:00:00,48.97,DMA_130_COLUMBUS
22a0111e-8eee-4a86-89aa-9615a0659f78,USR_10991,ORD_100461,2026-01-25 03:00:00,91.88,DMA_140_LOUISVILLE
4c9f0099-8f63-405a-9414-5156aa0a85d5,USR_10992,ORD_100462,2026-01-16 02:17:00,45.38,DMA_142_BUFFALO
4f70f3bd-33ce-4081-9189-d41e35bdd946,USR_10994,ORD_100463,2026-01-09 13:00:00,167.11,DMA_147_GREENVILLE
ebbd1e68-9cef-4a51-8997-f7fc9f5288f9,USR_10997,ORD_100464,2026-03-24 06:00:00,96.07,DMA_128_NASHVILLE
17b1d90b-5c34-4b41-b1ad-7a14b62bbbca,USR_10998,ORD_100465,2026-06-16 11:00:00,136.59,DMA_124_PORTLAND
67045c39-b795-4dd2-a401-376302e5e36b,USR_11001,ORD_100466,2026-02-05 04:47:00,176.49,DMA_148_ALBUQUERQUE
e918418f-62ec-47db-b12d-87e6d385900d,USR_11004,ORD_100467,2026-02-09 21:40:00,40.64,DMA_115_HOUSTON
38b8a8ca-17ad-4c43-918e-9e674a962b49,USR_11006,ORD_100468,2026-04-07 14:50:00,91.35,DMA_142_BUFFALO
2476449d-231a-43c7-84a5-d94eb73bcf2e,USR_11009,ORD_100469,2026-03-15 11:00:00,173.26,DMA_111_PHOENIX
65973e19-54af-4420-a399-665617d2e5b9,USR_11011,ORD_100470,2026-01-17 21:00:00,129.73,DMA_125_LAS_VEGAS
b4ab3475-b376-41c9-939b-4851af98ad90,USR_11012,ORD_100471,2026-01-11 20:00:00,94.05,DMA_109_DENVER
1ec83f0f-4fe6-49c9-973b-789664359d48,USR_11016,ORD_100472,2026-01-21 10:45:00,98.5,DMA_132_SAN_ANTONIO
37d40377-7ad4-4835-a86c-7abfb63ae7dc,USR_11018,ORD_100473,2026-05-27 08:24:00,85.79,DMA_112_PHILADELPHIA
69dafaea-03f4-439c-a74b-2f7eedc0f65d,USR_11020,ORD_100474,2026-02-25 13:22:00,89.23,DMA_130_COLUMBUS
629a1fab-364f-4618-b87d-a7c43260486a,USR_11021,ORD_100475,2026-02-26 19:00:00,56.17,DMA_147_GREENVILLE
f033cf3c-0080-4645-b885-327ad52792df,USR_11022,ORD_100476,2026-01-25 07:19:00,34.27,DMA_120_BALTIMORE
5ec0b048-081a-456e-8b1d-853de0f33af2,USR_11025,ORD_100477,2026-05-08 06:00:00,46.43,DMA_122_SACRAMENTO
65c91e23-c19f-4c9b-86e9-88237dafef96,USR_11032,ORD_100478,2026-05-27 13:00:00,24.74,DMA_139_RICHMOND
27fe50a2-bc39-4469-b3b9-510e84c16c11,USR_11034,ORD_100479,2026-01-18 00:52:00,53.55,DMA_129_SALT_LAKE_CITY
691b65ee-4569-4299-9256-baabd56cfcc4,USR_11039,ORD_100480,2026-04-11 15:00:00,181.23,DMA_116_DETROIT
0cb62d1d-42c3-41ce-94c9-1cc8e4153061,USR_11040,ORD_100481,2026-02-24 18:24:00,36.82,DMA_101_NEW_YORK
c8a9c604-d91e-4de8-afe8-7f515bdea835,USR_11042,ORD_100482,2026-04-02 16:00:00,72.83,DMA_132_SAN_ANTONIO
6a9b91ba-45fd-4e61-90ce-687fd27b388b,USR_11046,ORD_100483,2026-03-19 01:18:00,228.71,DMA_133_KANSAS_CITY
0a7c2f0e-c9af-4a3a-9758-a3fedcb35b8a,USR_11048,ORD_100484,2026-02-20 03:39:00,57.39,DMA_130_COLUMBUS
eaebcc10-2ea8-406f-830d-c9d8dbbbd162,USR_11050,ORD_100485,2026-03-11 03:00:00,72.02,DMA_141_NEW_ORLEANS
8f51f48f-069e-47b6-966f-aca132443511,USR_11051,ORD_100486,2026-04-24 10:45:00,40.6,DMA_106_AUSTIN
5249d869-7518-4f60-b815-4508adc1e399,USR_11052,ORD_100487,2026-05-18 05:17:00,85.96,DMA_143_HARTFORD
113e73a4-8411-4143-a8d1-061d41eb4d90,USR_11053,ORD_100488,2026-02-06 23:00:00,92.98,DMA_149_TUCSON
8964d97c-21e9-46c3-aea9-0069659b79b4,USR_11054,ORD_100489,2026-04-12 08:00:00,15.91,DMA_110_MIAMI
cab4a83a-ee52-4301-9326-a178ad18bb47,USR_11055,ORD_100490,2026-03-07 09:58:00,77.22,DMA_145_BIRMINGHAM
3a97c9b4-09d5-431a-b971-a7ccea47e62c,USR_11057,ORD_100491,2026-02-08 22:00:00,225.53,DMA_117_MINNEAPOLIS
1e9cb016-4890-486b-8c65-fc0e7ef70d09,USR_11058,ORD_100492,2026-05-01 04:52:00,122.66,DMA_107_ATLANTA
ce3f4455-a6c6-49a0-bfa4-f2dab659f9c9,USR_11059,ORD_100493,2026-03-25 23:31:00,59.94,DMA_104_DALLAS
642b17a3-a0ca-4817-a5a1-30e8b48d16ef,USR_11060,ORD_100494,2026-02-08 18:24:00,140.52,DMA_109_DENVER
a0f5cafa-9392-4ebf-8238-7618272137f3,USR_11062,ORD_100495,2026-03-08 17:38:00,50.31,DMA_134_CINCINNATI
d42aaeb0-1fae-43d9-a3b2-82c80f431799,USR_11063,ORD_100496,2026-01-06 04:54:00,54.3,DMA_118_TAMPA
c056f9c0-629e-4247-aeaf-c3b0a1524a0f,USR_11064,ORD_100497,2026-02-03 10:00:00,107.93,DMA_149_TUCSON
479ad8da-2e0b-4dfe-851d-93815d7a5a47,USR_11065,ORD_100498,2026-01-09 17:00:00,48.72,DMA_127_CHARLOTTE
37692458-c900-45aa-a54a-e7457ccb8b23,USR_11070,ORD_100499,2026-04-28 15:00:00,121.48,DMA_120_BALTIMORE
a4c1f64f-e361-4c25-9fe1-7d41a630576d,USR_11071,ORD_100500,2026-03-30 00:00:00,355.39,DMA_112_PHILADELPHIA
7cd1d89f-b811-4f61-b22f-ec9730d07d48,USR_11072,ORD_100501,2026-02-18 06:10:00,62.54,DMA_126_ST_LOUIS
e8891d2a-2825-49f6-93fd-fffe38b876f7,USR_11073,ORD_100502,2026-04-03 15:21:00,109.36,DMA_132_SAN_ANTONIO
58309f2f-924b-4316-852f-249fb28dee7c,USR_11074,ORD_100503,2026-02-03 23:00:00,185.8,DMA_132_SAN_ANTONIO
3da6b3c2-e023-46bd-adb2-d53b2ae013ea,USR_11077,ORD_100504,2026-02-23 23:47:00,56.92,DMA_138_MEMPHIS
7e4893e5-0b21-4134-9df3-2faacaa464ef,USR_11078,ORD_100505,2026-04-20 09:00:00,71.17,DMA_118_TAMPA
85ff78bd-8481-470f-ae90-12ea6a902aa7,USR_11079,ORD_100506,2026-04-09 00:00:00,89.2,DMA_100_SAN_FRANCISCO
6dfa2ffb-a208-4a1c-b5b1-8efef753d313,USR_11081,ORD_100507,2026-01-22 23:11:00,31.83,DMA_142_BUFFALO
ed311ed9-ed6a-45c8-9686-80338d19b720,USR_11082,ORD_100508,2026-04-14 09:44:00,73.09,DMA_145_BIRMINGHAM
4db8ea33-9639-4036-899a-f2dea34a143a,USR_11083,ORD_100509,2026-03-18 01:00:00,89.19,DMA_106_AUSTIN
a487b46d-f326-46c0-bf17-1f7f49c378c7,USR_11084,ORD_100510,2026-05-04 11:17:00,89.09,DMA_130_COLUMBUS
d5005f22-3edc-4153-a968-970e41883dee,USR_11088,ORD_100511,2026-04-28 03:12:00,36.73,DMA_114_SAN_JOSE
eb27fefd-b697-456e-8832-611fdf3ffc11,USR_11089,ORD_100512,2026-03-24 11:00:00,87.88,DMA_135_MILWAUKEE
1007d6c8-2702-49b1-9270-2223d389ff67,USR_11092,ORD_100513,2026-06-11 15:00:00,53.26,DMA_146_ROCHESTER
2e09f222-d56b-4b25-92ed-39417c820b41,USR_11097,ORD_100514,2026-04-30 15:00:00,22.97,DMA_129_SALT_LAKE_CITY
95a3fbaa-a167-4da2-8e97-2b964581e3c8,USR_11099,ORD_100515,2026-02-11 03:00:00,135.2,DMA_117_MINNEAPOLIS
110f149c-66e6-4eb6-8793-0f25fb108eea,USR_11100,ORD_100516,2026-03-06 11:57:00,52.25,DMA_129_SALT_LAKE_CITY
a040fe18-913f-4e8c-9f3a-1d4a9692d61b,USR_11108,ORD_100517,2026-06-03 21:30:00,36.76,DMA_105_SEATTLE
85d8ce5a-c0d4-437d-a837-11a8522bcb14,USR_11112,ORD_100518,2026-03-17 07:06:00,68.81,DMA_100_SAN_FRANCISCO
e921ad2f-b151-49ad-8419-e28712090d79,USR_11113,ORD_100519,2026-05-04 14:31:00,55.55,DMA_139_RICHMOND
d6c479c4-4d63-4d9c-9b9c-4ddf8fa44cb5,USR_11114,ORD_100520,2026-05-22 18:17:00,73.14,DMA_135_MILWAUKEE
6b14ab16-0cf4-4ac2-a937-3615659445a6,USR_11115,ORD_100521,2026-02-17 16:42:00,34.0,DMA_126_ST_LOUIS
e652df0b-0e02-48d2-be65-d614faafe237,USR_11116,ORD_100522,2026-06-23 21:00:00,50.25,DMA_125_LAS_VEGAS
0204281e-b04a-4f0a-8504-f6ddc2cd6e74,USR_11119,ORD_100523,2026-02-04 12:18:00,120.64,DMA_148_ALBUQUERQUE
d82623c0-5c57-41a5-9ad6-a2125bc3b90b,USR_11120,ORD_100524,2026-05-07 16:00:00,138.57,DMA_142_BUFFALO
eedafff2-7303-4c96-81c1-01bea0f31852,USR_11121,ORD_100525,2026-01-23 03:30:00,109.73,DMA_121_CLEVELAND
0254bd19-3029-4eda-be3e-0d3bcfe28629,USR_11123,ORD_100526,2026-02-27 07:00:00,57.16,DMA_122_SACRAMENTO
2c012fd5-f1ca-4c69-8d8c-1794cf4d478d,USR_11124,ORD_100527,2026-06-25 03:00:00,106.56,DMA_112_PHILADELPHIA
17b6aa3f-f01e-447d-8d38-943d25b7b568,USR_11128,ORD_100528,2026-04-20 12:32:00,41.98,DMA_140_LOUISVILLE
1ce390f4-49a1-4fcd-a12b-e858d0f071bf,USR_11131,ORD_100529,2026-05-31 17:00:00,93.15,DMA_137_OKLAHOMA_CITY
fa532951-68e6-43b3-b6d6-d072162a2110,USR_11136,ORD_100530,2026-02-27 02:45:00,76.27,DMA_144_PROVIDENCE
69d41450-fb5e-4ec3-be2c-e244a4723a3c,USR_11137,ORD_100531,2026-02-12 20:00:00,48.09,DMA_107_ATLANTA
cbe07004-fd51-41fb-903e-8ab4351c2ef8,USR_11138,ORD_100532,2026-04-12 19:00:00,27.67,DMA_139_RICHMOND
e49e66d1-0731-44ee-95aa-a9db05cb13b8,USR_11141,ORD_100533,2026-01-21 02:00:00,78.83,DMA_107_ATLANTA
465f2990-4c60-4e8f-8ae8-6618ef6dceab,USR_11144,ORD_100534,2026-04-17 13:00:00,76.24,DMA_116_DETROIT
21bb53a7-eb77-468d-a325-bda3f1785912,USR_11149,ORD_100535,2026-01-15 08:00:00,77.54,DMA_128_NASHVILLE
32886979-b265-4e4b-90b5-bb1fcd757dcd,USR_11154,ORD_100536,2026-01-11 04:29:00,148.96,DMA_106_AUSTIN
a2e5f345-4ce5-4f01-a456-0fb391944ca0,USR_11158,ORD_100537,2026-06-01 13:15:00,63.61,DMA_139_RICHMOND
99dcd1b5-fae5-4794-80bc-4dd6558361d5,USR_11161,ORD_100538,2026-01-13 12:00:00,85.5,DMA_139_RICHMOND
913aa226-6750-4fea-afe9-d74217ba1ce8,USR_11168,ORD_100539,2026-05-15 22:00:00,266.89,DMA_111_PHOENIX
d3687d5a-f9ab-4283-9c55-5540dc450731,USR_11172,ORD_100540,2026-03-23 14:27:00,91.08,DMA_116_DETROIT
5dd24c0f-9546-40ca-8ad3-5c44f916be6f,USR_11174,ORD_100541,2026-01-11 22:27:00,100.91,DMA_110_MIAMI
48e66a3d-1b2c-4b61-9ac4-36db65ff2545,USR_11176,ORD_100542,2026-02-05 10:29:00,41.96,DMA_101_NEW_YORK
84bfe269-e049-47e5-bc28-b21efa9f079c,USR_11177,ORD_100543,2026-02-22 04:00:00,63.54,DMA_140_LOUISVILLE
9fb956a0-5df0-4fd3-a6fc-2f4d7a2b5290,USR_11181,ORD_100544,2026-03-29 23:28:00,89.5,DMA_118_TAMPA
5e9ec1e3-d704-4d2d-942e-a746184429b7,USR_11182,ORD_100545,2026-02-16 01:00:00,106.36,DMA_144_PROVIDENCE
1a8fb892-3be9-4dba-8860-bb9963493bb6,USR_11183,ORD_100546,2026-04-09 04:44:00,138.02,DMA_106_AUSTIN
6c9067ea-0b76-4562-86d6-346977b955cc,USR_11185,ORD_100547,2026-03-12 22:14:00,45.04,DMA_149_TUCSON
4a6afffa-01b5-4066-8202-b218f1561500,USR_11187,ORD_100548,2026-05-11 03:00:00,132.82,DMA_139_RICHMOND
2496eae1-103b-4b00-8a76-fed4da6484f0,USR_11188,ORD_100549,2026-02-12 04:00:00,68.54,DMA_113_SAN_DIEGO
e97e3378-db86-458a-917b-7a36a864967e,USR_11191,ORD_100550,2026-03-29 14:00:00,55.03,DMA_111_PHOENIX
fbab37d1-8513-4717-a1c3-e28fc72f6d7d,USR_11192,ORD_100551,2026-02-22 10:00:00,128.18,DMA_133_KANSAS_CITY
9fa7e3ef-c4ae-4a28-9d26-f91a972aa4eb,USR_11194,ORD_100552,2026-03-06 18:00:00,110.3,DMA_141_NEW_ORLEANS
f1c135c6-c619-4de6-b9de-ff8ed5ea257d,USR_11195,ORD_100553,2026-03-19 17:00:00,36.04,DMA_148_ALBUQUERQUE
4e978e26-1d83-4226-a1fd-075708383a72,USR_11197,ORD_100554,2026-06-09 09:22:00,125.37,DMA_147_GREENVILLE
6524564a-e8ee-4682-ba64-4cdb06c62626,USR_11201,ORD_100555,2026-04-03 14:08:00,144.18,DMA_119_ORLANDO
d1b507c2-9d0e-47fc-a93c-1c1fcc19ffd6,USR_11206,ORD_100556,2026-04-15 20:00:00,299.96,DMA_147_GREENVILLE
4b31b903-b5c0-4611-a904-d08cd6018d2b,USR_11209,ORD_100557,2026-05-03 06:56:00,61.25,DMA_118_TAMPA
53fe4a79-c3ec-470a-b343-bdc1c6670ad9,USR_11214,ORD_100558,2026-05-30 16:00:00,68.58,DMA_148_ALBUQUERQUE
ad41aeb7-4228-44e4-8007-009f2fa39e78,USR_11215,ORD_100559,2026-02-28 21:50:00,46.6,DMA_110_MIAMI
32c8cb18-9b1a-4e77-8d2d-cf9b0b9669e0,USR_11216,ORD_100560,2026-05-06 03:25:00,26.23,DMA_121_CLEVELAND
00dcad8d-4225-4ce4-9ed7-8ede2fad7248,USR_11217,ORD_100561,2026-04-16 02:00:00,223.2,DMA_146_ROCHESTER
b44610a9-864d-4e20-8f69-f5ab4f5a5421,USR_11221,ORD_100562,2026-05-10 12:00:00,131.43,DMA_105_SEATTLE
b9889ce9-6316-4148-8061-d6e39e02678b,USR_11224,ORD_100563,2026-02-09 02:17:00,118.36,DMA_107_ATLANTA
3bf27cb0-8b3e-4547-afde-32e6344a69b0,USR_11225,ORD_100564,2026-05-11 15:00:00,75.0,DMA_130_COLUMBUS
41ac3464-095b-4efb-9e54-b8c4de01d407,USR_11228,ORD_100565,2026-03-13 13:40:00,32.94,DMA_102_CHICAGO
91925db1-4430-4cb1-b004-550a990ee4ba,USR_11229,ORD_100566,2026-04-19 02:09:00,37.07,DMA_144_PROVIDENCE
52c5e021-d958-45ca-8728-db07a4976521,USR_11230,ORD_100567,2026-03-09 21:27:00,51.22,DMA_105_SEATTLE
e7db5f2d-8537-4e21-b443-b74c3a9dd2b4,USR_11232,ORD_100568,2026-06-07 00:00:00,143.0,DMA_105_SEATTLE
0c2a677a-eec3-4be0-8020-9d393656e915,USR_11234,ORD_100569,2026-04-03 03:00:00,167.3,DMA_108_BOSTON
3b26dc56-fe5f-494a-98f5-b0cc774fdf94,USR_11236,ORD_100570,2026-05-14 09:36:00,60.49,DMA_138_MEMPHIS
9670388d-4344-498f-9512-7e542762fcc2,USR_11240,ORD_100571,2026-05-25 06:27:00,73.91,DMA_115_HOUSTON
e54315ec-db8d-4e23-945d-94d80116cb86,USR_11242,ORD_100572,2026-04-19 15:00:00,71.73,DMA_143_HARTFORD
f4ee0687-cd27-4c5b-962d-19938f25d747,USR_11245,ORD_100573,2026-01-31 04:16:00,40.48,DMA_120_BALTIMORE
62be52f9-6cc9-4832-a839-9adf0f570a41,USR_11249,ORD_100574,2026-03-03 07:19:00,77.55,DMA_127_CHARLOTTE
5bee8a29-c0fe-469e-96a2-9c480a155764,USR_11250,ORD_100575,2026-06-04 18:53:00,40.93,DMA_139_RICHMOND
6721766d-6d4c-4bcd-817d-01c53c7e1c38,USR_11251,ORD_100576,2026-05-30 21:00:00,52.7,DMA_117_MINNEAPOLIS
f6b9034e-263e-4775-b52f-edf1ab8865cf,USR_11253,ORD_100577,2026-04-08 13:00:00,155.73,DMA_142_BUFFALO
231c930b-4de0-43e2-be69-fa27060b5fd3,USR_11254,ORD_100578,2026-03-04 01:00:00,55.59,DMA_113_SAN_DIEGO
6bec7806-6853-4937-9856-97b3f5054a45,USR_11256,ORD_100579,2026-04-08 11:08:00,51.26,DMA_102_CHICAGO
c60253e5-24f5-4a0e-b8ff-13f82bea7586,USR_11257,ORD_100580,2026-02-28 02:50:00,66.22,DMA_148_ALBUQUERQUE
d6b013bd-fa14-4dc1-a7ba-de8d5c5c57ea,USR_11259,ORD_100581,2026-02-28 13:24:00,19.84,DMA_111_PHOENIX
04308d82-cfa7-40fe-9157-e061e39651ec,USR_11260,ORD_100582,2026-05-21 06:00:00,153.0,DMA_110_MIAMI
d4a76397-5bbe-4715-800b-7f1948f9d5db,USR_11262,ORD_100583,2026-03-11 16:57:00,75.46,DMA_110_MIAMI
9686c10f-db7c-4048-a1d0-8fa4b5d35768,USR_11265,ORD_100584,2026-04-27 05:50:00,69.66,DMA_115_HOUSTON
7cc9fa54-d007-4bb2-a35c-c83b7b51ec8a,USR_11266,ORD_100585,2026-03-14 14:00:00,153.05,DMA_107_ATLANTA
d84b5c40-1a06-43a4-865c-b822a1d38974,USR_11268,ORD_100586,2026-03-30 14:00:00,51.86,DMA_123_PITTSBURGH
9c8cf75f-874c-4b7b-adfe-1005129bed41,USR_11270,ORD_100587,2026-04-01 16:40:00,34.24,DMA_118_TAMPA
ad594492-70c6-4a36-8a43-be4a3c1da82d,USR_11273,ORD_100588,2026-05-21 07:00:00,383.32,DMA_101_NEW_YORK
2c101117-102c-41e0-9825-59684a810eca,USR_11274,ORD_100589,2026-02-20 02:44:00,53.87,DMA_148_ALBUQUERQUE
f699c1d5-2fb7-4277-9c27-458ab6e778c5,USR_11275,ORD_100590,2026-03-19 09:00:00,65.03,DMA_124_PORTLAND
e494f931-b7a7-4437-848a-aff28f7ad9aa,USR_11279,ORD_100591,2026-03-18 15:51:00,82.63,DMA_132_SAN_ANTONIO
3eb6c4c0-32ab-43d3-814f-f6e4a08c8ee8,USR_11280,ORD_100592,2026-01-14 18:24:00,94.31,DMA_125_LAS_VEGAS
b36fd4ae-1a17-406f-b858-d70efbf5fbb9,USR_11283,ORD_100593,2026-03-22 01:32:00,39.01,DMA_104_DALLAS
2e79bf21-4f73-4dbd-abce-9a008f063a87,USR_11284,ORD_100594,2026-04-21 04:31:00,15.48,DMA_125_LAS_VEGAS
58537db4-6f33-4441-a4ed-45a86dba4d4e,USR_11289,ORD_100595,2026-01-30 00:00:00,130.52,DMA_136_RALEIGH
084033c1-5ede-4938-bf0b-f41080e17cef,USR_11290,ORD_100596,2026-01-17 14:43:00,186.56,DMA_108_BOSTON
21e7dad9-8824-46a5-843c-0c1bee1f68d8,USR_11294,ORD_100597,2026-02-02 04:51:00,48.7,DMA_128_NASHVILLE
b07145c9-18f2-4b08-96a5-8ddfd7888520,USR_11295,ORD_100598,2026-03-30 08:00:00,129.22,DMA_104_DALLAS
bfe09ef3-e199-46af-aa89-a2e5294d184a,USR_11296,ORD_100599,2026-02-04 10:52:00,119.22,DMA_128_NASHVILLE
5d4c16fc-8450-4809-a2d7-66430f1600e9,USR_11298,ORD_100600,2026-04-02 15:00:00,56.77,DMA_131_INDIANAPOLIS
59fcf642-9ed6-41e1-bea6-dcb75ef13e73,USR_11302,ORD_100601,2026-03-10 09:00:00,108.91,DMA_137_OKLAHOMA_CITY
9bf4a304-b3fb-49c7-bc90-6f955e1180ef,USR_11304,ORD_100602,2026-01-21 10:46:00,65.63,DMA_127_CHARLOTTE
4fd36bc0-5d5b-4946-b5b1-6f1a06ac824e,USR_11305,ORD_100603,2026-05-03 00:11:00,103.71,DMA_115_HOUSTON
fa8da909-df3c-4eea-b000-afe39d8ab5e2,USR_11308,ORD_100604,2026-03-28 03:37:00,64.14,DMA_128_NASHVILLE
b8a3a6b5-58da-445b-9da2-9dddfc99f4f7,USR_11311,ORD_100605,2026-05-24 18:00:00,96.35,DMA_110_MIAMI
70d49e97-ae71-4a3c-a810-12cbce9d294b,USR_11312,ORD_100606,2026-05-10 09:00:00,37.98,DMA_135_MILWAUKEE
a31039ce-06a7-4faf-bca5-eb2ed7481749,USR_11317,ORD_100607,2026-03-11 11:00:00,93.76,DMA_105_SEATTLE
e7b5ae5b-7c79-4362-9467-d2019515f02d,USR_11318,ORD_100608,2026-04-14 17:11:00,102.14,DMA_123_PITTSBURGH
5469f63a-6864-4c76-a461-2524e1665324,USR_11321,ORD_100609,2026-06-18 03:00:00,73.64,DMA_113_SAN_DIEGO
f0699af0-660e-4d1f-84fc-358ea0e42408,USR_11322,ORD_100610,2026-01-19 21:30:00,54.5,DMA_146_ROCHESTER
145c388b-de7f-48f2-912c-0d4f3486cdd9,USR_11325,ORD_100611,2026-06-15 04:00:00,187.03,DMA_109_DENVER
151dd277-aa66-492e-8175-17e8f9b7d27e,USR_11326,ORD_100612,2026-03-25 13:29:00,39.1,DMA_123_PITTSBURGH
64e8eac9-78b2-4c9f-9f26-c00e53368174,USR_11331,ORD_100613,2026-02-23 08:00:00,47.59,DMA_117_MINNEAPOLIS
5f66d25b-73f9-46c6-bf87-076deb847e81,USR_11333,ORD_100614,2026-05-30 21:00:00,116.39,DMA_115_HOUSTON
cb062100-f9b4-4129-aa16-c25b094796de,USR_11334,ORD_100615,2026-04-13 21:58:00,67.79,DMA_140_LOUISVILLE
fbc212ce-91cb-47f0-a0bd-438813221582,USR_11338,ORD_100616,2026-05-21 14:50:00,58.35,DMA_143_HARTFORD
8f4278c5-7abb-49be-9672-55664afcead6,USR_11340,ORD_100617,2026-01-03 18:31:00,76.36,DMA_116_DETROIT
bd432f71-076f-408b-b6a1-ac72d6a2c3c3,USR_11343,ORD_100618,2026-04-24 19:00:00,108.04,DMA_113_SAN_DIEGO
2aec5c2e-7056-4b71-b730-09b017986dc8,USR_11347,ORD_100619,2026-04-05 04:00:00,196.02,DMA_148_ALBUQUERQUE
919df963-8f1a-44f6-96ff-ed1c798f19e4,USR_11348,ORD_100620,2026-06-11 09:00:00,88.79,DMA_116_DETROIT
d7504c72-48b9-4d5b-abba-07c38046695d,USR_11349,ORD_100621,2026-05-29 22:52:00,101.53,DMA_125_LAS_VEGAS
6795660d-b885-485f-b958-6eb5d72dce0d,USR_11350,ORD_100622,2026-01-14 16:16:00,87.65,DMA_108_BOSTON
74c891d0-07d9-4de8-a339-0c5c60d1a0cd,USR_11351,ORD_100623,2026-03-07 00:00:00,71.16,DMA_134_CINCINNATI
51925455-b483-44bb-90b5-37484070b890,USR_11356,ORD_100624,2026-03-14 02:00:00,51.76,DMA_118_TAMPA
273e2398-3b32-4067-bcc8-1e3009762485,USR_11361,ORD_100625,2026-01-14 13:18:00,36.98,DMA_130_COLUMBUS
43fe6fb5-3ffc-4b01-82a7-2a6717a26b38,USR_11363,ORD_100626,2026-02-01 12:21:00,120.76,DMA_103_LOS_ANGELES
e9e65bcf-6145-44a3-83a5-1e9607187e87,USR_11364,ORD_100627,2026-02-01 17:38:00,54.54,DMA_133_KANSAS_CITY
7ff8c2f3-d06a-4908-9214-723c5d611712,USR_11366,ORD_100628,2026-02-02 01:00:00,123.29,DMA_141_NEW_ORLEANS
7ffd8164-bf92-4613-b22f-38e701de21f7,USR_11370,ORD_100629,2026-02-09 16:00:00,166.87,DMA_146_ROCHESTER
f4f35ed5-38f1-4376-8e85-ff01adcc619b,USR_11376,ORD_100630,2026-04-11 10:00:00,40.85,DMA_124_PORTLAND
40ac8bd7-a9a8-41dd-935b-1a9ec840520a,USR_11380,ORD_100631,2026-04-20 00:07:00,28.43,DMA_108_BOSTON
35aba899-cd67-4e30-a396-e46c7e1b0d6b,USR_11383,ORD_100632,2026-03-06 05:00:00,22.96,DMA_147_GREENVILLE
e12416b1-03ed-4773-a6a4-c9cfe2543c75,USR_11385,ORD_100633,2026-06-07 23:12:00,51.03,DMA_123_PITTSBURGH
d2ef4f6e-6609-494a-bffe-510369c32bd3,USR_11388,ORD_100634,2026-06-17 21:00:00,85.26,DMA_148_ALBUQUERQUE
98be2758-da76-4327-86b2-245b86a8f6b8,USR_11390,ORD_100635,2026-03-07 09:00:00,101.25,DMA_147_GREENVILLE
c2233584-e5ca-47f2-b40a-8d93bbc37ec0,USR_11392,ORD_100636,2026-01-04 17:35:00,78.14,DMA_113_SAN_DIEGO
75106bd5-b35a-4835-adf6-bbc97e98cd21,USR_11395,ORD_100637,2026-01-14 12:00:00,65.26,DMA_114_SAN_JOSE
c059229e-9625-49c4-82f8-323dc7745979,USR_11397,ORD_100638,2026-03-11 00:36:00,99.89,DMA_117_MINNEAPOLIS
01fed57b-f0a5-4500-8b40-a1fcdda21425,USR_11400,ORD_100639,2026-06-10 15:29:00,25.98,DMA_131_INDIANAPOLIS
c31222b4-f989-42cd-9ce8-1420fad674f3,USR_11402,ORD_100640,2026-02-04 17:00:00,75.36,DMA_114_SAN_JOSE
aabc32db-18be-4621-8b16-0a9af3636cfb,USR_11403,ORD_100641,2026-04-16 05:00:00,159.2,DMA_122_SACRAMENTO
860195f7-d801-4092-99c5-68e62dda8757,USR_11405,ORD_100642,2026-05-17 03:14:00,156.85,DMA_130_COLUMBUS
7a3abd22-9ac3-4793-8030-3d80c91af573,USR_11406,ORD_100643,2026-05-08 21:37:00,96.27,DMA_129_SALT_LAKE_CITY
f63feb44-df5a-47d9-ba98-91991740c6af,USR_11407,ORD_100644,2026-02-17 02:05:00,48.2,DMA_110_MIAMI
cd3dc2a5-f411-4158-8a6c-9a759483c731,USR_11412,ORD_100645,2026-04-04 00:29:00,79.34,DMA_100_SAN_FRANCISCO
2dc99bc0-4184-4d9b-907c-068ab04b38f0,USR_11413,ORD_100646,2026-02-06 02:47:00,119.31,DMA_134_CINCINNATI
da6a6bdf-a3c3-43a1-8a8c-b658013335cd,USR_11414,ORD_100647,2026-02-16 07:45:00,76.14,DMA_110_MIAMI
6b62396d-69ea-4b57-a8fe-50438439cacb,USR_11419,ORD_100648,2026-03-17 10:00:00,132.31,DMA_138_MEMPHIS
6aad1266-5581-41d4-9923-be04f00884ba,USR_11420,ORD_100649,2026-03-19 09:00:00,217.99,DMA_128_NASHVILLE
e0916f86-892a-4463-ab86-f657704e72ce,USR_11423,ORD_100650,2026-04-10 09:00:00,72.88,DMA_139_RICHMOND
