event_id,user_id,timestamp,channel,utm_source,utm_medium,campaign_name,dma_code
852e018e-3e1a-468b-bb3b-b7b88d40e4f1,USR_12926,2026-04-29 21:00:00,google_paid_search,,cpc,q2_growth_promo,DMA_105_SEATTLE
6bf0ec0b-1e65-4464-b048-b147dc1a3a9c,USR_12927,2026-05-01 20:00:00,tiktok_ads,TikTok,cpc,q2_prospecting,DMA_100_SAN_FRANCISCO
fbbf50cf-8e9c-436d-9f86-b29bd9cdc23c,USR_12928,2026-05-23 17:00:00,google_paid_search,google_cpc,cpc,,DMA_146_ROCHESTER
abbcbe43-e78a-47ca-a9aa-c606d88bc471,USR_12928,2026-05-25 17:00:00,tiktok_ads,TikTok,cpc,,DMA_146_ROCHESTER
262d6119-2504-4c7c-9e9d-29b2041eb0b8,USR_12929,2026-04-17 04:00:00,meta_paid_social,,cpc,q2_growth_promo,DMA_126_ST_LOUIS
1fb25d35-072f-44a7-826f-f11a496510ba,USR_12930,2026-05-29 11:00:00,google_paid_search,google_cpc,cpc,q2_prospecting,DMA_120_BALTIMORE
9e31f75a-501b-4f3a-bacf-252cad73e755,USR_12931,2026-03-13 23:00:00,meta_paid_social,META,cpc,q1_brand_awareness,DMA_122_SACRAMENTO
21ee30ad-2ee8-4ff3-94c3-059a4a82dc03,USR_12932,2026-02-20 06:00:00,google_organic,google,organic,brand_organic,DMA_106_AUSTIN
4ce5401b-38fa-43b9-ba07-89e408d7580a,USR_12933,2026-03-25 19:00:00,tiktok_ads,TikTok,cpc,q1_prospecting,DMA_102_CHICAGO
075d4738-94f0-44b4-9eb6-cbf7aa539d89,USR_12934,2026-02-23 21:00:00,meta_paid_social,meta,cpc,q1_prospecting,DMA_126_ST_LOUIS
6f7fa8cb-2d9a-451a-ad51-fdf76190647b,USR_12934,2026-02-28 02:00:00,tiktok_ads,tiktok,cpc,Q1_Prospecting,DMA_126_ST_LOUIS
75046df0-426e-4e01-bf8c-927def46a533,USR_12934,2026-03-04 06:00:00,email_crm,email,email,q1_prospecting,DMA_126_ST_LOUIS
20017225-d064-440c-a9f1-0645fdfa92fa,USR_12934,2026-03-07 18:00:00,meta_paid_social,META,cpc,q1_prospecting,DMA_126_ST_LOUIS
53f534e7-c7b3-479f-950a-c838a56f3491,USR_12935,2026-03-08 04:00:00,google_paid_search,,cpc,,DMA_115_HOUSTON
4edb6c48-9c7a-4230-8a52-44e69ac1033d,USR_12935,2026-03-15 04:00:00,meta_paid_social,Meta,cpc,Q1_Prospecting,DMA_115_HOUSTON
30c5ec59-dc11-4215-86cc-81aa6d3053e1,USR_12936,2026-05-20 03:00:00,google_paid_search,google,cpc,,DMA_140_LOUISVILLE
2f70e6d6-6389-4b6d-81de-8e95d3e3c764,USR_12937,2026-06-09 20:00:00,google_organic,google,organic,brand_organic,DMA_133_KANSAS_CITY
cc13c742-83ef-4dd4-b814-9c1727bcbfbd,USR_12938,2026-02-28 11:00:00,google_organic,google,organic,brand_organic,DMA_136_RALEIGH
0b3f8176-7902-4388-9e4e-7b03f774b663,USR_12939,2026-04-24 23:00:00,google_paid_search,google_cpc,cpc,Q2_Growth_Promo,DMA_119_ORLANDO
c4becb02-87c7-4ff2-bab8-d32ba52dbaa1,USR_12939,2026-05-01 23:00:00,meta_paid_social,meta,cpc,Q2_Growth_Promo,DMA_119_ORLANDO
0829b8fe-c2b0-48e7-99eb-8653e3a39a35,USR_12939,2026-05-05 23:00:00,google_paid_search,google_cpc,cpc,,DMA_119_ORLANDO
25985fa6-fe3b-456b-8f57-975f8c6afe45,USR_12940,2026-05-08 06:00:00,meta_paid_social,META,cpc,Q2_Growth_Promo,DMA_148_ALBUQUERQUE
f165019f-1a4c-466f-9a0c-ecb35bc77043,USR_12941,2026-01-05 17:00:00,tiktok_ads,tiktok,cpc,Q1_Prospecting,DMA_106_AUSTIN
c7e1f922-59d6-4bda-a6f9-6488c8d595fc,USR_12941,2026-01-06 17:00:00,tiktok_ads,tiktok_cpc,cpc,q1_brand_awareness,DMA_106_AUSTIN
e3b0c773-6642-4422-8c25-c2ed19f19e3b,USR_12941,2026-01-13 17:00:00,google_paid_search,google_cpc,cpc,q1_prospecting,DMA_106_AUSTIN
a914e9de-22a6-4089-bccb-f7c4b03333d6,USR_12942,2026-05-17 03:00:00,google_paid_search,,cpc,q2_prospecting,DMA_115_HOUSTON
32814134-86e2-4446-af1e-1d161bd83df5,USR_12942,2026-05-20 15:00:00,meta_paid_social,meta,cpc,q2_growth_promo,DMA_115_HOUSTON
cf0f254d-fd24-466c-b133-6b700b795ae2,USR_12943,2026-03-06 00:00:00,email_crm,klaviyo,email,Q1_Prospecting,DMA_145_BIRMINGHAM
521dc8c2-feaa-444c-b56f-403d5a0abac4,USR_12943,2026-03-10 02:00:00,email_crm,newsletter,email,,DMA_145_BIRMINGHAM
02e59f0d-052c-4e0f-9bd9-4c2030eac2d7,USR_12944,2026-05-26 19:00:00,google_organic,google,organic,brand_organic,DMA_118_TAMPA
5f345719-893a-4d9b-8a80-65c993b7c00f,USR_12945,2026-01-03 06:00:00,meta_paid_social,meta,cpc,q1_brand_awareness,DMA_130_COLUMBUS
aee75355-f06c-4bce-af5a-1fbbdf28bc5e,USR_12945,2026-01-05 06:00:00,google_paid_search,google_cpc,cpc,,DMA_130_COLUMBUS
68cc839d-8e41-42d5-9f85-c11ef57b45f0,USR_12945,2026-01-08 06:00:00,meta_paid_social,Meta,cpc,q1_brand_awareness,DMA_130_COLUMBUS
74dcdc01-4be0-4bfc-8cf9-d670eebf88c8,USR_12946,2026-01-27 01:00:00,tiktok_ads,tiktok,cpc,q1_prospecting,DMA_108_BOSTON
1a04e1e3-8e9a-44ce-bb93-292e79640d00,USR_12946,2026-01-30 08:00:00,meta_paid_social,meta,cpc,q1_prospecting,DMA_108_BOSTON
517bbcc1-95d1-4d4e-882f-c30f539d5dee,USR_12946,2026-01-31 12:00:00,meta_paid_social,Meta,cpc,q1_brand_awareness,DMA_108_BOSTON
dfb4f2a8-f09c-479e-ac21-3202cc429ba8,USR_12946,2026-02-04 22:00:00,tiktok_ads,tiktok,cpc,q1_prospecting,DMA_108_BOSTON
074d35c1-b1cd-4381-bb66-4bf6a6dafb17,USR_12946,2026-02-07 09:00:00,google_paid_search,Google,cpc,q1_brand_awareness,DMA_108_BOSTON
999d6925-b211-452f-bcf2-330e56f597c7,USR_12947,2026-05-06 12:00:00,email_crm,newsletter,email,,DMA_105_SEATTLE
029a2e4a-1839-46b0-9106-342b918d2d99,USR_12947,2026-05-11 00:00:00,email_crm,email,email,q2_growth_promo,DMA_105_SEATTLE
41a93c3e-1bb7-4580-8547-dea60ddfa2fd,USR_12948,2026-02-02 06:00:00,google_paid_search,,cpc,Q1_Prospecting,DMA_104_DALLAS
0e83c12e-e918-4c9c-b200-479e7dde0d60,USR_12948,2026-02-06 10:00:00,meta_paid_social,META,cpc,q1_brand_awareness,DMA_104_DALLAS
dd3bcd10-f58c-44bc-8b7c-42823d098193,USR_12949,2026-05-09 13:00:00,meta_paid_social,facebook_ads,cpc,Q2_Growth_Promo,DMA_147_GREENVILLE
f8e61177-b0ec-4fd4-80fe-41452f8ffb3f,USR_12949,2026-05-12 13:00:00,meta_paid_social,,cpc,q2_growth_promo,DMA_147_GREENVILLE
f46aaec8-a8dc-4bdd-a717-0196ee779e8a,USR_12949,2026-05-16 13:00:00,google_paid_search,,cpc,q2_prospecting,DMA_147_GREENVILLE
abbd0593-849c-4ad4-9881-81eaafa537da,USR_12950,2026-01-11 07:00:00,google_paid_search,google,cpc,q1_brand_awareness,DMA_143_HARTFORD
6344eb4f-c350-46fb-918b-c6437cc12e09,USR_12950,2026-01-15 07:00:00,tiktok_ads,tiktok_cpc,cpc,q1_brand_awareness,DMA_143_HARTFORD
7b14028d-1d3d-4d16-a84b-557b29654e18,USR_12950,2026-01-20 07:00:00,meta_paid_social,,cpc,q1_prospecting,DMA_143_HARTFORD
ea0eafac-08bf-48d9-97a8-b3a7f8446f49,USR_12951,2026-06-13 10:00:00,google_paid_search,,cpc,Q2_Retargeting,DMA_134_CINCINNATI
6aaff82b-8835-48bd-bf48-159cb068d653,USR_12952,2026-03-13 09:00:00,google_organic,google,organic,brand_organic,DMA_123_PITTSBURGH
c8b4cc9f-81d6-4af5-a021-a7475ea2e7b1,USR_12953,2026-03-02 18:00:00,tiktok_ads,tiktok,cpc,q1_brand_awareness,DMA_112_PHILADELPHIA
c4affc18-a1d4-4ea3-8fc7-7f2f8f519d8f,USR_12954,2026-04-16 07:00:00,email_crm,email,email,q2_growth_promo,DMA_101_NEW_YORK
4bd5dddb-85c5-402e-86d5-a8d201cd7196,USR_12954,2026-04-17 19:00:00,email_crm,newsletter,email,q2_growth_promo,DMA_101_NEW_YORK
61b8bf29-04e0-42cd-9275-4a8dbc60a925,USR_12954,2026-04-20 03:00:00,tiktok_ads,tiktok,cpc,q2_growth_promo,DMA_101_NEW_YORK
5f1c562c-66a9-4047-a7bf-851907600eed,USR_12954,2026-04-23 09:00:00,tiktok_ads,tiktok_cpc,cpc,q2_prospecting,DMA_101_NEW_YORK
09d53db3-8dd3-4d33-8b6a-b52eb6e548f5,USR_12955,2026-01-10 14:00:00,email_crm,email,email,Q1_Prospecting,DMA_148_ALBUQUERQUE
da4d8aa5-6cec-4bc2-a938-62458fc3ddf7,USR_12955,2026-01-12 16:00:00,meta_paid_social,meta,cpc,,DMA_148_ALBUQUERQUE
75b2ffd5-5578-4b8c-a1d2-7a7fbb65ea9f,USR_12955,2026-01-13 21:00:00,meta_paid_social,,cpc,q1_brand_awareness,DMA_148_ALBUQUERQUE
4e92e80c-ce07-42e9-b9fe-732ad440bdc5,USR_12955,2026-01-14 23:00:00,google_paid_search,google_cpc,cpc,,DMA_148_ALBUQUERQUE
24180e27-4875-4b1f-bfc0-b67abaac62fb,USR_12955,2026-01-19 05:00:00,email_crm,newsletter,email,q1_prospecting,DMA_148_ALBUQUERQUE
cabe357e-ec7b-4adb-93df-2e8ba15e94ce,USR_12956,2026-03-21 17:00:00,tiktok_ads,TikTok,cpc,q1_prospecting,DMA_144_PROVIDENCE
1b39eec4-305b-435a-ae3c-7264a3593ec7,USR_12956,2026-03-26 17:00:00,tiktok_ads,TikTok,cpc,q1_brand_awareness,DMA_144_PROVIDENCE
a66f0454-afde-4749-af40-cbc3bb0cb0f2,USR_12957,2026-02-02 09:00:00,tiktok_ads,tiktok,cpc,q1_brand_awareness,DMA_127_CHARLOTTE
71cbf56d-1046-4842-b965-478814206d33,USR_12957,2026-02-07 09:00:00,google_paid_search,,cpc,,DMA_127_CHARLOTTE
15f1dfa4-92f2-47a9-a9a4-a83c4dbbadaf,USR_12958,2026-01-05 03:00:00,email_crm,klaviyo,email,Q1_Prospecting,DMA_107_ATLANTA
be0d3a25-7f59-4986-9f3c-7fa80c1aa489,USR_12958,2026-01-08 11:00:00,meta_paid_social,META,cpc,q1_brand_awareness,DMA_107_ATLANTA
5d8a121e-800e-4989-9ae6-d33d57a2c92c,USR_12958,2026-01-09 19:00:00,google_paid_search,Google,cpc,q1_brand_awareness,DMA_107_ATLANTA
121f04b0-9b25-46ce-89fe-05e4de932bc8,USR_12958,2026-01-14 04:00:00,email_crm,newsletter,email,q1_brand_awareness,DMA_107_ATLANTA
1e201382-c889-4a1b-bf46-b966f3844071,USR_12958,2026-01-15 08:00:00,meta_paid_social,META,cpc,Q1_Prospecting,DMA_107_ATLANTA
95ec2e15-7dc4-4579-bfce-6492e186c128,USR_12959,2026-06-02 23:00:00,google_paid_search,Google,cpc,june_geo_experiment,DMA_139_RICHMOND
340195ce-04c8-4496-a46a-45de3ee818a5,USR_12959,2026-06-06 23:00:00,google_paid_search,Google,cpc,june_geo_experiment,DMA_139_RICHMOND
77487bd8-5de3-42b9-97f3-7609c812b175,USR_12959,2026-06-10 23:00:00,meta_paid_social,META,cpc,q2_retargeting,DMA_139_RICHMOND
b52a8730-42db-402f-9c3e-e33e583c826f,USR_12960,2026-02-19 01:00:00,email_crm,email,email,Q1_Prospecting,DMA_143_HARTFORD
4a6d93ee-a769-4966-a41f-7afd63863597,USR_12960,2026-02-20 06:00:00,tiktok_ads,tiktok_cpc,cpc,,DMA_143_HARTFORD
19096086-dcb6-45b7-9fd7-c9356322ff27,USR_12961,2026-04-29 11:00:00,email_crm,klaviyo,email,q2_growth_promo,DMA_110_MIAMI
d61b475c-c197-4eb6-825a-e7c56e96efb7,USR_12961,2026-05-01 19:00:00,tiktok_ads,tiktok,cpc,Q2_Growth_Promo,DMA_110_MIAMI
93c08f36-cce6-4185-82fb-6c8604742515,USR_12962,2026-01-08 22:00:00,meta_paid_social,facebook_ads,cpc,Q1_Prospecting,DMA_118_TAMPA
a7eb2ca4-0141-47fd-87b1-90c685031e87,USR_12962,2026-01-11 22:00:00,meta_paid_social,Meta,cpc,Q1_Prospecting,DMA_118_TAMPA
5d36e204-34e7-4b4d-ac37-02cfca9ba736,USR_12963,2026-03-28 08:00:00,google_paid_search,google,cpc,q1_prospecting,DMA_104_DALLAS
7f66495e-3296-4845-9d50-f9c24d024e18,USR_12964,2026-06-13 04:00:00,tiktok_ads,tiktok,cpc,,DMA_101_NEW_YORK
1873fa11-2eaf-4e6a-8061-943db10289d0,USR_12964,2026-06-17 15:00:00,email_crm,klaviyo,email,q2_retargeting,DMA_101_NEW_YORK
7f99b70c-149d-40b2-b8aa-4c6e8035b2dc,USR_12965,2026-03-21 08:00:00,google_organic,google,organic,brand_organic,DMA_104_DALLAS
5b3ffc27-3421-4d16-b381-1550d3d08f83,USR_12966,2026-04-19 14:00:00,tiktok_ads,tiktok,cpc,q2_prospecting,DMA_141_NEW_ORLEANS
fda02c26-2663-4692-ad93-c5545ed4cc41,USR_12966,2026-04-22 21:00:00,meta_paid_social,meta,cpc,,DMA_141_NEW_ORLEANS
9466d7c3-0484-4892-abab-99faf4000b04,USR_12966,2026-04-26 08:00:00,tiktok_ads,TikTok,cpc,Q2_Growth_Promo,DMA_141_NEW_ORLEANS
6f957c2d-d841-4ca1-b272-f2d379a643ab,USR_12967,2026-03-22 06:00:00,google_organic,google,organic,brand_organic,DMA_121_CLEVELAND
abedc615-76a7-4aca-86c2-2e47a9fdc22d,USR_12968,2026-03-23 17:00:00,tiktok_ads,tiktok_cpc,cpc,Q1_Prospecting,DMA_148_ALBUQUERQUE
522d6345-37a9-4349-8821-4613933d0156,USR_12969,2026-06-09 11:00:00,google_paid_search,google,cpc,june_geo_experiment,DMA_141_NEW_ORLEANS
754c7b24-d1b2-4e03-9360-1f2d6f256838,USR_12970,2026-05-29 21:00:00,meta_paid_social,Meta,cpc,Q2_Growth_Promo,DMA_139_RICHMOND
0d7fb249-20bb-4c96-985c-27868b504b4e,USR_12970,2026-05-31 21:00:00,meta_paid_social,META,cpc,q2_prospecting,DMA_139_RICHMOND
a5b5cfb4-f0d6-45ad-9e83-068e4ba2efa0,USR_12971,2026-03-31 16:00:00,google_organic,google,organic,brand_organic,DMA_114_SAN_JOSE
0c63cb2f-457d-45a1-8954-88c2d8d44a72,USR_12972,2026-02-22 21:00:00,google_paid_search,google,cpc,q1_brand_awareness,DMA_144_PROVIDENCE
835cdff1-fa04-4fc5-80c7-377747cdd149,USR_12972,2026-02-22 21:00:00,google_paid_search,google,cpc,q1_brand_awareness,DMA_144_PROVIDENCE
c29ff7c6-0d3d-4ddd-8cdf-8c92be4f7352,USR_12972,2026-02-27 03:00:00,meta_paid_social,facebook_ads,cpc,q1_prospecting,DMA_144_PROVIDENCE
d8c41ee7-efd2-4deb-84bd-c1ebf96fe6dd,USR_12972,2026-03-03 07:00:00,tiktok_ads,TikTok,cpc,q1_brand_awareness,DMA_144_PROVIDENCE
830417e7-70f1-4d00-9086-e414c79e4337,USR_12972,2026-03-06 10:00:00,tiktok_ads,tiktok_cpc,cpc,,DMA_144_PROVIDENCE
79bc1704-7c66-480a-87a3-c803ee834589,USR_12973,2026-03-12 18:00:00,google_organic,google,organic,brand_organic,DMA_149_TUCSON
ad33ee2e-bf9b-475d-810e-e886b83b0737,USR_12974,2026-05-31 07:00:00,tiktok_ads,TikTok,cpc,q2_prospecting,DMA_116_DETROIT
03e8a45a-777f-450e-a796-c3cfc63cf65c,USR_12974,2026-06-01 14:00:00,meta_paid_social,facebook_ads,cpc,Q2_Retargeting,DMA_116_DETROIT
a0901b50-1bf3-45e5-869d-82520dad9246,USR_12975,2026-04-28 11:00:00,meta_paid_social,facebook_ads,cpc,,DMA_142_BUFFALO
8076f898-7ff0-42e1-b9dd-25b03cac0a0b,USR_12975,2026-05-03 11:00:00,meta_paid_social,,cpc,q2_prospecting,DMA_142_BUFFALO
82d50b46-1d5a-4820-96c5-a1e3c8f9d3fc,USR_12976,2026-04-08 00:00:00,meta_paid_social,Meta,cpc,q2_growth_promo,DMA_118_TAMPA
72c84589-6cb2-4feb-bdf8-647563b93047,USR_12976,2026-04-09 00:00:00,tiktok_ads,tiktok,cpc,,DMA_118_TAMPA
a42a3b8d-0d39-4835-a173-ed00020c8c9a,USR_12976,2026-04-11 00:00:00,tiktok_ads,TikTok,cpc,q2_prospecting,DMA_118_TAMPA
964f23e1-858c-495f-b62d-3b0982c728e1,USR_12977,2026-06-04 13:00:00,google_organic,google,organic,brand_organic,DMA_112_PHILADELPHIA
81f1f05a-35a5-42fb-a8a4-ac5a6005aece,USR_12978,2026-04-22 01:00:00,google_paid_search,google_cpc,cpc,,DMA_105_SEATTLE
1a199482-0958-4f96-8f33-82e2c81bd51c,USR_12978,2026-04-24 08:00:00,google_paid_search,google_cpc,cpc,q2_growth_promo,DMA_105_SEATTLE
14cb1057-d210-4445-8722-ddc931ce1c61,USR_12978,2026-04-27 12:00:00,meta_paid_social,facebook_ads,cpc,q2_growth_promo,DMA_105_SEATTLE
6d48fc76-d5d1-4da5-a49b-8c819ef276a7,USR_12979,2026-05-30 09:00:00,tiktok_ads,TikTok,cpc,Q2_Growth_Promo,DMA_114_SAN_JOSE
6d88b6e7-86fe-4bc4-b13d-a2111a92ba22,USR_12979,2026-06-02 12:00:00,google_paid_search,,cpc,q2_retargeting,DMA_114_SAN_JOSE
856ba5dc-784b-443e-b9c4-881ecc404e56,USR_12979,2026-06-06 22:00:00,tiktok_ads,tiktok_cpc,cpc,,DMA_114_SAN_JOSE
a5b93ba3-a754-4451-8d6a-f40d3c03a128,USR_12980,2026-04-01 22:00:00,tiktok_ads,TikTok,cpc,q2_growth_promo,DMA_144_PROVIDENCE
92f25572-ac01-463c-969a-efb5f8fa148c,USR_12980,2026-04-03 22:00:00,tiktok_ads,tiktok_cpc,cpc,Q2_Growth_Promo,DMA_144_PROVIDENCE
d7355c1a-4864-40ff-a9a9-311aec80fd46,USR_12980,2026-04-09 22:00:00,meta_paid_social,facebook_ads,cpc,q2_prospecting,DMA_144_PROVIDENCE
63aed5ba-13df-4311-9b21-74e1195d461f,USR_12981,2026-02-06 14:00:00,meta_paid_social,,cpc,Q1_Prospecting,DMA_146_ROCHESTER
2835e1f4-5bf2-437d-9c6e-b9aa2145e3c4,USR_12981,2026-02-08 14:00:00,meta_paid_social,META,cpc,q1_prospecting,DMA_146_ROCHESTER
3d961b75-2623-4e18-868d-0665c7b758b7,USR_12981,2026-02-10 14:00:00,meta_paid_social,,cpc,Q1_Prospecting,DMA_146_ROCHESTER
0abc2932-3526-47e8-9ce1-8c2218d9b350,USR_12982,2026-02-03 15:00:00,google_organic,google,organic,brand_organic,DMA_142_BUFFALO
3733b294-1192-4900-9106-b1f9fbc230a9,USR_12983,2026-04-29 13:00:00,google_paid_search,google,cpc,q2_prospecting,DMA_106_AUSTIN
7b486892-94fd-4a38-97b3-8f61082d8719,USR_12983,2026-04-30 13:00:00,tiktok_ads,tiktok_cpc,cpc,,DMA_106_AUSTIN
50ce8f1d-1993-41c9-a21a-607302a6dd7c,USR_12984,2026-04-04 03:00:00,meta_paid_social,,cpc,,DMA_142_BUFFALO
6034bf76-392f-4b15-9348-9dd70aa07361,USR_12985,2026-01-21 03:00:00,tiktok_ads,tiktok,cpc,Q1_Prospecting,DMA_132_SAN_ANTONIO
941b5e12-5d53-4018-aa0a-cacfe9a8b8dd,USR_12986,2026-05-17 22:00:00,meta_paid_social,meta,cpc,,DMA_108_BOSTON
067d2729-3772-48c4-9b62-627d548241c4,USR_12986,2026-05-24 22:00:00,google_paid_search,google_cpc,cpc,q2_prospecting,DMA_108_BOSTON
f82c91e7-3850-4b08-aac5-0b73a3c26ffd,USR_12986,2026-05-29 22:00:00,tiktok_ads,tiktok,cpc,Q2_Growth_Promo,DMA_108_BOSTON
8d744b20-459c-44a0-b5ee-917f7db5ef6c,USR_12987,2026-04-18 15:00:00,tiktok_ads,tiktok,cpc,Q2_Growth_Promo,DMA_149_TUCSON
3a1d3ec8-b41d-46d9-b8a4-78ca07ec1241,USR_12987,2026-04-23 15:00:00,meta_paid_social,META,cpc,q2_prospecting,DMA_149_TUCSON
942af8c7-a0ec-4e09-9f57-d779874a6ff7,USR_12988,2026-02-28 20:00:00,meta_paid_social,Meta,cpc,,DMA_148_ALBUQUERQUE
e1fdbf3a-3443-4848-9045-7d28e21afbe6,USR_12988,2026-03-05 20:00:00,meta_paid_social,,cpc,,DMA_148_ALBUQUERQUE
0699b88a-fbd7-4213-a332-744d745db4e3,USR_12989,2026-05-29 05:00:00,tiktok_ads,tiktok,cpc,q2_growth_promo,DMA_147_GREENVILLE
a2ca3a7a-f65a-418b-b341-d0a4b1c0dbcc,USR_12989,2026-05-29 05:00:00,tiktok_ads,tiktok,cpc,q2_growth_promo,DMA_147_GREENVILLE
a6709fb7-0dec-4b87-aa7c-7de298102586,USR_12989,2026-06-02 06:00:00,email_crm,email,email,Q2_Retargeting,DMA_147_GREENVILLE
5de73d1b-7fe4-41f3-86ba-590266f9cbd0,USR_12990,2026-05-14 12:00:00,google_paid_search,,cpc,q2_prospecting,DMA_116_DETROIT
3deae5a1-8702-4033-8548-d324cd8fdb72,USR_12990,2026-05-16 12:00:00,tiktok_ads,tiktok,cpc,q2_prospecting,DMA_116_DETROIT
1c0016ff-b07d-4bdf-8ee0-9dbd644ad379,USR_12990,2026-05-19 12:00:00,tiktok_ads,tiktok,cpc,q2_growth_promo,DMA_116_DETROIT
223a87da-d30e-4c0b-b79e-ccde9baf2e92,USR_12991,2026-02-16 00:00:00,google_organic,google,organic,brand_organic,DMA_122_SACRAMENTO
6b4e12c7-2a51-4d00-b438-c259863c39e2,USR_12992,2026-05-24 06:00:00,google_paid_search,,cpc,Q2_Growth_Promo,DMA_136_RALEIGH
2de389b7-aac2-45dc-ad3d-49bafc02f383,USR_12993,2026-05-26 11:00:00,email_crm,newsletter,email,Q2_Growth_Promo,DMA_142_BUFFALO
a3d44f01-6257-4257-8311-9c3e07507018,USR_12993,2026-05-30 19:00:00,google_paid_search,google,cpc,Q2_Growth_Promo,DMA_142_BUFFALO
91a4b849-63dc-425d-9028-6f1e50510080,USR_12994,2026-03-21 16:00:00,meta_paid_social,Meta,cpc,,DMA_147_GREENVILLE
50b11313-9720-471c-ac66-6ddd751ac728,USR_12994,2026-03-25 02:00:00,meta_paid_social,,cpc,Q1_Prospecting,DMA_147_GREENVILLE
050ead7d-8694-425a-8632-938beadcfa5e,USR_12994,2026-03-26 03:00:00,meta_paid_social,facebook_ads,cpc,Q1_Prospecting,DMA_147_GREENVILLE
c9dbc021-61bb-4bf6-96a1-d2b96376b043,USR_12994,2026-03-30 05:00:00,google_paid_search,google,cpc,q1_brand_awareness,DMA_147_GREENVILLE
7a61a374-278a-41da-b2b4-2c6bd0d07f3d,USR_12995,2026-03-24 18:00:00,meta_paid_social,Meta,cpc,Q1_Prospecting,DMA_144_PROVIDENCE
2cc79376-de41-46bd-818f-044244ca0ee8,USR_12995,2026-03-26 18:00:00,meta_paid_social,META,cpc,,DMA_144_PROVIDENCE
7ebf08ca-169e-45cf-b73d-0257f38ad8b5,USR_12996,2026-04-28 11:00:00,google_organic,google,organic,brand_organic,DMA_107_ATLANTA
2297f7b8-1ff1-4460-9994-1eb197c3fb23,USR_12997,2026-01-08 06:00:00,google_paid_search,google,cpc,q1_prospecting,DMA_139_RICHMOND
87038509-4788-40fc-9b10-7dc348dd7a35,USR_12997,2026-01-09 16:00:00,tiktok_ads,tiktok,cpc,,DMA_139_RICHMOND
f0956876-061f-4686-ac8b-801be5d4cc27,USR_12997,2026-01-12 04:00:00,tiktok_ads,tiktok,cpc,Q1_Prospecting,DMA_139_RICHMOND
aa06dc62-967e-4325-825c-63bbf911efaf,USR_12998,2026-05-20 13:00:00,google_organic,google,organic,brand_organic,DMA_140_LOUISVILLE
6ec3402f-eb59-45e8-8399-1bf0a24f2e30,USR_12999,2026-03-31 16:00:00,tiktok_ads,TikTok,cpc,q1_brand_awareness,DMA_141_NEW_ORLEANS
4afa1040-bd9d-48e0-8d71-4a1342293da3,USR_12999,2026-04-02 02:00:00,tiktok_ads,tiktok_cpc,cpc,q2_growth_promo,DMA_141_NEW_ORLEANS
797eaefb-4360-4e4a-a417-fbf2717072b0,USR_12999,2026-04-03 07:00:00,email_crm,klaviyo,email,Q2_Growth_Promo,DMA_141_NEW_ORLEANS
3a0674da-8af9-4aa8-943f-e0a03da13f4b,USR_12999,2026-04-06 18:00:00,email_crm,klaviyo,email,,DMA_141_NEW_ORLEANS
20d3924b-820b-4c78-82ba-436910e61233,USR_12999,2026-04-11 00:00:00,meta_paid_social,,cpc,q2_growth_promo,DMA_141_NEW_ORLEANS
c284fce8-1f0f-49f8-9340-caec3fba4d7d,USR_13000,2026-05-22 08:00:00,meta_paid_social,META,cpc,,DMA_114_SAN_JOSE
d702620a-bfa5-4f49-a7bc-7d02a31b3fa4,USR_13000,2026-05-26 15:00:00,tiktok_ads,tiktok_cpc,cpc,Q2_Growth_Promo,DMA_114_SAN_JOSE
729d3dff-7dfc-4a71-88f3-060ac64b2a2e,USR_13000,2026-05-29 01:00:00,tiktok_ads,tiktok,cpc,,DMA_114_SAN_JOSE
5e1e535c-2fb1-4287-8440-2949b9e24d36,USR_13000,2026-06-02 09:00:00,tiktok_ads,tiktok,cpc,,DMA_114_SAN_JOSE
a22ca4da-bd5f-4ce3-b253-bcf80c395c79,USR_13001,2026-04-03 17:00:00,tiktok_ads,TikTok,cpc,q2_growth_promo,DMA_147_GREENVILLE
b4c64964-caa2-4417-851f-523c7eede359,USR_13001,2026-04-10 17:00:00,meta_paid_social,meta,cpc,,DMA_147_GREENVILLE
3d32604d-288f-4ed1-8564-9965af9319a6,USR_13002,2026-04-28 20:00:00,tiktok_ads,TikTok,cpc,q2_growth_promo,DMA_127_CHARLOTTE
ef48b4bd-0d03-4146-a31e-d8afa47ef781,USR_13003,2026-06-09 07:00:00,tiktok_ads,tiktok,cpc,,DMA_128_NASHVILLE
fd3fb04b-f390-4426-8cd2-868b0192c53b,USR_13003,2026-06-10 10:00:00,tiktok_ads,tiktok_cpc,cpc,Q2_Retargeting,DMA_128_NASHVILLE
6b6dd326-9ebe-4319-b823-125264340ad9,USR_13003,2026-06-11 17:00:00,tiktok_ads,TikTok,cpc,Q2_Retargeting,DMA_128_NASHVILLE
9337d080-5246-4fef-8a60-bfdb1234d372,USR_13003,2026-06-14 21:00:00,email_crm,newsletter,email,q2_retargeting,DMA_128_NASHVILLE
ebe94bd3-0514-40c3-b7fd-5482d36bb094,USR_13003,2026-06-16 02:00:00,meta_paid_social,facebook_ads,cpc,Q2_Retargeting,DMA_128_NASHVILLE
82be218a-2add-49cc-b9b4-c03f440cc07e,USR_13004,2026-04-11 18:00:00,google_organic,google,organic,brand_organic,DMA_123_PITTSBURGH
635bce84-4c6d-4035-a960-3f773a4d39d7,USR_13005,2026-05-31 04:00:00,google_paid_search,Google,cpc,,DMA_127_CHARLOTTE
